metric,fiscal_year_label,period_start,period_end,reported_value,normalized_value,reported_unit,normalized_unit,taxonomy,xbrl_concept,sec_form,filing_date,accession_number,source_url,company_facts_url,retrieval_timestamp,selection_status,selection_reason,value_type,presentation_type,transformation_notes,statement_type,period_type,fact_fiscal_year,fact_fiscal_period,frame,candidate_priority,face_statement_url,face_statement_retrieval_timestamp,face_statement_sha256,face_statement_label,face_statement_value,face_reconciliation_status,face_reconciliation_note,supporting_source_url,supporting_source_retrieval_timestamp,supporting_source_sha256,supporting_source_label,supporting_source_notes,content_sha256
noncurrent_operating_lease_liabilities,FY2025,,2025-05-31,2550000000,2550,USD,USD millions,us-gaap,OperatingLeaseLiabilityNoncurrent,10-K,2025-07-17,0000320187-25-000047,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,candidate_not_selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000.",balance_sheet,instant,2025,FY,,1,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/R5.htm,2026-09-07T07:04:00.039217+00:00,c6da536585ba0585fa58bfd979a8a39a3d3e586817cc2605347183e9572de03a,Operating lease liabilities,2550,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
noncurrent_operating_lease_liabilities,FY2025,,2025-05-31,2550000000,2550,USD,USD millions,us-gaap,OperatingLeaseLiabilityNoncurrent,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,later_comparative,"USD divided by 1,000,000.",balance_sheet,instant,2026,FY,CY2025Q2I,1,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R5.htm,2026-09-07T07:04:01.875516+00:00,17da187b9139e66f453a366babf2fabf9880fa6678a17713a6daf718b375c14d,Operating lease liabilities,2550,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
shareholders_equity,FY2025,,2025-05-31,13213000000,13213,USD,USD millions,us-gaap,StockholdersEquity,10-K,2025-07-17,0000320187-25-000047,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,candidate_not_selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000.",balance_sheet,instant,2025,FY,,1,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/R5.htm,2026-09-07T07:04:00.039217+00:00,c6da536585ba0585fa58bfd979a8a39a3d3e586817cc2605347183e9572de03a,Total shareholders' equity,13213,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
shareholders_equity,FY2025,,2025-05-31,13213000000,13213,USD,USD millions,us-gaap,StockholdersEquity,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,later_comparative,"USD divided by 1,000,000.",balance_sheet,instant,2026,FY,CY2025Q2I,1,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R5.htm,2026-09-07T07:04:01.875516+00:00,17da187b9139e66f453a366babf2fabf9880fa6678a17713a6daf718b375c14d,Total shareholders' equity,13213,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
operating_cash_flow,FY2025,2024-06-01,2025-05-31,3698000000,3698,USD,USD millions,us-gaap,NetCashProvidedByUsedInOperatingActivities,10-K,2025-07-17,0000320187-25-000047,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,candidate_not_selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000.",cash_flow_statement,duration,2025,FY,,1,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/R7.htm,2026-09-07T07:04:00.692658+00:00,2aacfb922bd770045d879e195efc21ae5245e6387870c485e52798aa51cc7f8f,Cash provided (used) by operations,3698,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
operating_cash_flow,FY2025,2024-06-01,2025-05-31,3698000000,3698,USD,USD millions,us-gaap,NetCashProvidedByUsedInOperatingActivities,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,later_comparative,"USD divided by 1,000,000.",cash_flow_statement,duration,2026,FY,CY2024,1,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R7.htm,2026-09-07T07:04:02.457933+00:00,1ac2f1df0e5b85a9c405cb213e9194672d18431a45e3399a11479768c74192ae,Cash provided (used) by operations,3698,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
capital_expenditures,FY2025,2024-06-01,2025-05-31,430000000,430,USD,USD millions,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2025-07-17,0000320187-25-000047,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,candidate_not_selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000. Absolute value retained as a positive investment amount.",cash_flow_statement,duration,2025,FY,,1,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/R7.htm,2026-09-07T07:04:00.692658+00:00,2aacfb922bd770045d879e195efc21ae5245e6387870c485e52798aa51cc7f8f,"Additions to property, plant and equipment",-430,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
capital_expenditures,FY2025,2024-06-01,2025-05-31,430000000,430,USD,USD millions,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,later_comparative,"USD divided by 1,000,000. Absolute value retained as a positive investment amount.",cash_flow_statement,duration,2026,FY,CY2024,1,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R7.htm,2026-09-07T07:04:02.457933+00:00,1ac2f1df0e5b85a9c405cb213e9194672d18431a45e3399a11479768c74192ae,"Additions to property, plant and equipment",-430,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
depreciation_and_amortization,FY2025,2024-06-01,2025-05-31,775000000,775,USD,USD millions,us-gaap,DepreciationDepletionAndAmortization,10-K,2025-07-17,0000320187-25-000047,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/nke-20250531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,candidate_not_selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000.",cash_flow_statement,duration,2025,FY,,1,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/R7.htm,2026-09-07T07:04:00.692658+00:00,2aacfb922bd770045d879e195efc21ae5245e6387870c485e52798aa51cc7f8f,Depreciation and amortization,775,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
depreciation_and_amortization,FY2025,2024-06-01,2025-05-31,775000000,775,USD,USD millions,us-gaap,DepreciationDepletionAndAmortization,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,later_comparative,"USD divided by 1,000,000.",cash_flow_statement,duration,2026,FY,CY2024,1,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R7.htm,2026-09-07T07:04:02.457933+00:00,1ac2f1df0e5b85a9c405cb213e9194672d18431a45e3399a11479768c74192ae,Depreciation and amortization,775,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
derived_operating_income,FY2025,2024-06-01,2025-05-31,,3702,,USD millions,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,gross_profit - total_selling_and_administrative_expense,calculated,duration,,,,,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R3.htm,2026-09-07T07:04:01.247348+00:00,367a4751ed4b2824009f7400dc3c03c4d09d1a4af0fd64d9d12c87a4abda7516,Income before taxes adjusted for signed interest and other non-operating income or expense,3702,verified_cross_check,"The independent pretax bridge equals derived operating income. This is a consolidated calculation, not segment EBIT.",,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
gross_margin,FY2025,2024-06-01,2025-05-31,,0.427347,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,gross_profit / revenue,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
operating_margin,FY2025,2024-06-01,2025-05-31,,0.079941,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,derived_operating_income / revenue,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
net_margin,FY2025,2024-06-01,2025-05-31,,0.069511,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,net_income / revenue,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
operating_cash_flow_margin,FY2025,2024-06-01,2025-05-31,,0.079855,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,operating_cash_flow / revenue,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
free_cash_flow,FY2025,2024-06-01,2025-05-31,,3268,,USD millions,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,operating_cash_flow - capital_expenditures,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
free_cash_flow_margin,FY2025,2024-06-01,2025-05-31,,0.070569,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,free_cash_flow / revenue,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
cash_conversion,FY2025,2024-06-01,2025-05-31,,1.148804,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,operating_cash_flow / net_income,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
total_interest_bearing_debt,FY2025,2024-06-01,2025-05-31,,7966,,USD millions,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,notes_payable_and_short_term_borrowings + current_portion_long_term_debt + noncurrent_long_term_debt,calculated,duration,,,,,,,,,,not_applicable,Calculated from the three validated interest-bearing debt components; operating lease liabilities are excluded.,https://www.sec.gov/Archives/edgar/data/320187/000032018725000047/R53.htm,2026-09-07T07:37:49.629998+00:00,ae366621410443934ca526df9e74f75aeb7c24a34557305e742b26647037a618,Note 5 - Notes payable,Detail confirms $5 million of notes payable and zero line-of-credit borrowings.,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
total_operating_lease_liabilities,FY2025,2024-06-01,2025-05-31,,3052,,USD millions,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,current_operating_lease_liabilities + noncurrent_operating_lease_liabilities,calculated,duration,,,,,,,,,,not_applicable,Calculated from current and noncurrent operating lease liabilities and excluded from base interest-bearing debt.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
revenue_growth,FY2025,2024-06-01,2025-05-31,,-0.09838,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,calculated,Calculated from validated inputs.,calculated,calculated,(revenue_t / revenue_t_minus_1) - 1,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
revenue_cagr_five_observations,FY2025,2024-06-01,2025-05-31,,,,decimal,,,,,,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,not_applicable,The five-observation CAGR is displayed only on the final fiscal year.,calculated,calculated,(revenue_FY2026 / revenue_FY2022)^(1/4) - 1,calculated,duration,,,,,,,,,,not_applicable,Calculated from selected inputs only.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
revenue,FY2026,2025-06-01,2026-05-31,46398000000,46398,USD,USD millions,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000.",income_statement,duration,2026,FY,CY2025,1,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R3.htm,2026-09-07T07:04:01.247348+00:00,367a4751ed4b2824009f7400dc3c03c4d09d1a4af0fd64d9d12c87a4abda7516,Revenues,46398,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
cost_of_revenue,FY2026,2025-06-01,2026-05-31,26487000000,26487,USD,USD millions,us-gaap,CostOfGoodsAndServicesSold,10-K,2026-07-15,0000320187-26-000088,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/nke-20260531.htm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000320187.json,2026-09-07T06:55:02.100621+00:00,selected,Comparable candidates agree; selected the latest highest-priority presentation that is visible in SEC face-statement evidence.,reported,originally_reported,"USD divided by 1,000,000.",income_statement,duration,2026,FY,CY2025,2,https://www.sec.gov/Archives/edgar/data/320187/000032018726000088/R3.htm,2026-09-07T07:04:01.247348+00:00,367a4751ed4b2824009f7400dc3c03c4d09d1a4af0fd64d9d12c87a4abda7516,Cost of sales,26487,verified,Company Facts value agrees with the SEC-rendered face statement within its displayed precision.,,,,,,54abad8b001c9e08bb81b83c12f30e36867f6462a12e040cc329e94d46e6fc5c
